Orig Hotspot Rank,Nfrag,Min,Ave,Orig,Hotspot Cluster,N_Heavy_Atoms,N_BBone_Atoms,PDB_SASA,Excl_SASA,PDB_HS_SASA,Excl_HS_SASA,Adj_PDB_SASA,Adj_PDB_HS_SASA,Relative_Adj_SASA,MinDist,MaxDist,AvgDist,MidDist,Vol,Excl_Vol,NAdj (Hotspots in Cluster),Sum_GFE,Sum_Min_GFE,Sum_PDB_SASA,Sum_PDB_HS_SASA,Sum_Excl_SASA,Sum_Excl_HS_SASA,Sum_NFrag,Sum_Adj_N_Atoms,Sum_N_BBone_Atoms,Sum_Vol,Sum_Excl_Vol,Mean_GFE,Mean_Min_GFE,Mean_PDB_SASA,Mean_PDB_HS_SASA,Mean_Excl_SASA,Mean_Excl_HS_SASA,Mean_N_Fragments,Mean_N_Heavy_Atoms,Mean_N_BBone_Atoms,Mean_Vol,Mean_Excl_Vol,Min_PDB_SASA,Min_PDB_HS_SASA,Min_Excl_SASA,Min_Excl_HS_SASA,Max_Vol,Max_Excl_Vol,Expt,System,Protein,Decision_fn,Rank
1,2,-3.57,-2.93,-3.57,"{57, 1}",7,7,0.586,33.523,0.525,3.564,1.353,486.57,0.003,10.573,10.573,10.573,10.573,62.04,220.883,2,-5.86,-7.14,9.988,1.353,104.449,76.117,9,10,7,135.37,591.747,-2.93,-3.57,4.994,0.676,52.225,38.058,4.5,5,3.5,67.685,295.873,0.586,0.525,33.523,3.564,73.33,370.864,False,gpr40_full_agonist,GPR40,1.785,1
57,7,-3.57,-2.787,-2.29,"{1, 36, 17, 57, 27, 61, 31}",3,0,9.402,70.926,0.828,72.553,250.034,1379.427,0.181,4.05,11.71,8.546,10.573,73.33,370.864,7,-19.51,-23.25,57.767,251.997,563.795,869.603,39,27,13,518.831,2250.439,-2.787,-3.321,8.252,36,80.542,124.229,5.571,3.857,1.857,74.119,321.491,0,0,33.523,3.564,108.497,426.698,True,gpr40_full_agonist,GPR40,1.696,2
51,3,-2.58,-2.34,-2.21,"{32, 50, 51}",4,1,0,45.788,0,34.079,5.567,711.405,0.008,8.125,11.133,9.629,11.133,46.972,254.79,3,-7.02,-8.52,0,5.567,168.659,260.439,11,4,1,225.375,1007.196,-2.34,-2.84,0,1.856,56.22,86.813,3.667,1.333,0.333,75.125,335.732,0,0,45.788,34.079,91.914,376.912,False,gpr40_partial_agonist,GPR40,1.549,3
61,6,-3.1,-2.653,-2.14,"{37, 17, 57, 27, 61, 31}",8,1,11.865,119.42,0,111.902,172.66,1055.508,0.164,4.05,10.994,7.467,8.268,33.129,316.314,6,-15.92,-20.25,57.181,180.239,523.321,880.541,36,20,6,449.009,2001.632,-2.653,-3.375,9.53,30.04,87.22,146.757,6,3.333,1,74.835,333.605,0,0,70.926,64.436,100.715,398.774,True,gpr40_full_agonist,GPR40,1.505,4
31,7,-3.57,-2.784,-2.81,"{2, 37, 17, 57, 27, 61, 31}",2,0,6.792,77.705,8.179,167.829,184.682,1188.982,0.155,4.209,11.981,8.238,9.998,83.605,386.109,7,-19.49,-23.82,58.694,206.594,602.937,1103.455,39,22,7,519.601,2320.979,-2.784,-3.403,8.385,29.513,86.134,157.636,5.571,3.143,1,74.229,331.568,0,0,70.926,64.436,100.715,398.774,False,gpr40_full_agonist,GPR40,1.349,5
32,3,-2.76,-2.517,-2.58,"{32, 26, 51}",0,0,0,54.684,2.158,51.937,65.492,729.855,0.09,9.349,11.133,10.241,11.133,91.914,376.912,3,-7.55,-8.85,30.938,65.492,206.508,198.387,13,7,4,208.646,912.448,-2.517,-2.95,10.313,21.831,68.836,66.129,4.333,2.333,1.333,69.549,304.149,0,0,45.788,34.079,91.914,376.912,False,gpr40_partial_agonist,GPR40,1.251,6
17,6,-3.32,-2.68,-3.1,"{4, 49, 17, 57, 61, 31}",5,3,1.726,92.67,1.136,64.436,261.889,1150.753,0.228,7.353,11.981,10.376,10.994,63.833,198.403,6,-16.08,-20.01,90.117,263.853,531.017,904.051,37,19,4,453.327,2050.512,-2.68,-3.335,15.019,43.975,88.503,150.675,6.167,3.167,0.667,75.555,341.752,0,0,59.336,64.436,106.138,456.61,False,gpr40_full_agonist,GPR40,1.13,7
50,5,-3.18,-2.55,-2.23,"{36, 10, 50, 51, 30}",0,0,0,68.187,3.409,174.423,191.569,986.875,0.194,5.29,11.171,8.622,9.901,86.489,375.494,5,-12.75,-14.74,96.436,192.944,348.942,973.14,20,12,2,359.46,1836.869,-2.55,-2.948,19.287,38.589,69.788,194.628,4,2.4,0.4,71.892,367.374,0,0,45.788,34.079,102.997,451.032,False,gpr40_partial_agonist,GPR40,0.857,8
36,3,-3.18,-2.64,-2.51,"{10, 50, 36}",6,1,33.54,89.268,1.384,177.896,106.12,518.755,0.205,4.63,5.29,4.96,5.29,42.53,338.151,3,-7.92,-9.54,96.436,107.495,235.116,638.602,14,8,1,209.491,1164.677,-2.64,-3.18,32.145,35.832,78.372,212.867,4.667,2.667,0.333,69.83,388.226,0,1.384,68.187,174.423,86.489,451.032,False,gpr40_partial_agonist,GPR40,0.767,9
37,4,-3.57,-2.812,-2.73,"{2, 37, 61, 31}",0,0,0,73.505,63.439,274.577,78.024,656.44,0.119,4.839,9.813,6.875,5.973,100.715,398.774,4,-11.25,-13.81,20.17,97.973,350.246,777.222,20,12,2,288.041,1420.544,-2.812,-3.453,5.043,24.493,87.561,194.305,5,3,0.5,72.01,355.136,0,0,73.505,111.902,100.715,398.774,False,gpr40_full_agonist,GPR40,0.71,10
51,4,-3.5,-2.857,-2.39,"{9, 3, 51, 55}",3,0,10.906,66.462,41.308,188.384,180.324,781.937,0.231,5.102,10.703,8.077,8.426,66.381,413.703,4,-11.43,-13.71,128.523,182.814,292.915,813.611,19,18,7,275.386,1570.345,-2.857,-3.428,32.131,45.703,73.229,203.403,4.75,4.5,1.75,68.846,392.586,10.906,2.605,53.777,162.734,103.465,413.703,False,gpr40_full_agonist,GPR40,0.539,11
27,6,-3.12,-2.548,-2.85,"{13, 57, 27, 31, 61, 63}",2,2,27.396,89.095,106.657,189.244,312.961,1176.21,0.266,8.268,11.499,9.89,9.319,94.397,331.168,6,-15.29,-19.33,158.871,313.719,564.818,1049.143,34,18,3,459.589,2132.845,-2.548,-3.222,26.479,52.286,94.136,174.857,5.667,3,0.5,76.598,355.474,0,0,70.926,72.553,95.099,427.343,True,gpr40_full_agonist,GPR40,0.509,12
2,3,-3.57,-3.037,-3.57,"{2, 37, 31}",2,1,1.513,79.616,26.355,222.914,78.024,539.41,0.145,4.839,9.998,7.419,9.998,70.592,319.347,3,-9.11,-10.71,8.305,97.973,230.826,665.32,14,4,1,254.912,1104.23,-3.037,-3.57,2.768,32.658,76.942,221.773,4.667,1.333,0.333,84.971,368.077,0,8.179,73.505,167.829,100.715,398.774,False,gpr40_full_agonist,GPR40,0.41,13
55,6,-3.5,-2.633,-2.33,"{32, 65, 35, 3, 51, 55}",12,7,43.352,82.657,2.605,162.734,437.839,1163.29,0.376,5.102,11.926,8.182,8.238,28.786,411.851,6,-15.8,-20.29,95.81,504.603,446.034,1569.057,27,16,7,532.73,2469.001,-2.633,-3.382,15.968,84.101,74.339,261.51,4.5,2.667,1.167,88.788,411.5,0,2.605,52.307,162.734,113.097,471.13,False,gpr40_full_agonist,GPR40,0.406,14
3,4,-4.13,-3.263,-4.03,"{2, 3, 52, 29}",8,5,1.879,125.32,5.167,197.433,228.686,876.109,0.261,6.88,9.413,7.809,7.134,32.822,348.847,4,-13.05,-16.32,49.444,230.016,300.649,980.424,17,15,6,281.707,1511.114,-3.262,-4.08,12.361,57.504,75.162,245.106,4.25,3.75,1.5,70.427,377.779,0,5.167,47.214,142.647,113.095,508.595,False,gpr40_partial_agonist,GPR40,0.35,15
9,4,-3.21,-2.505,-3.21,"{64, 9, 51, 53}",2,0,32.713,90.019,47.501,215.461,169.874,818.154,0.208,8.426,8.569,8.5,8.506,76.754,353.279,4,-10.02,-13.13,129.34,188.001,228.326,1064.006,17,13,2,287.39,1714.381,-2.505,-3.282,32.335,47,57.081,266.001,4.25,3.25,0.5,71.847,428.595,10.906,18.078,30.534,188.384,85.527,497.471,False,gpr40_full_agonist,GPR40,0.325,16
29,6,-4.03,-3.108,-2.69,"{3, 4, 12, 15, 52, 29}",1,0,2.815,79.487,42.083,142.647,535.151,1286.513,0.416,5.871,11.885,9.004,8.83,89.267,293.174,6,-18.65,-21.97,15.407,562.778,400.482,1398.083,25,10,5,548.792,2180.455,-3.108,-3.662,2.568,93.796,66.747,233.014,4.167,1.667,0.833,91.465,363.409,0,5.167,39.762,68.359,113.097,508.595,True,gpr40_partial_agonist,GPR40,0.201,17
53,5,-3.21,-2.454,-2.37,"{64, 9, 53, 54, 56}",5,2,44.831,41.311,18.078,297.621,296.614,948.107,0.313,4.141,11.338,7.836,8.569,58.728,449.928,5,-12.27,-14.85,215.197,340.545,274.081,1459.973,24,16,2,391.939,2165.563,-2.454,-2.97,43.039,68.109,54.816,291.995,4.8,3.2,0.4,78.388,433.113,0,18.078,30.534,215.461,108.575,497.471,False,gpr40_full_agonist,GPR40,0.116,18
21,4,-2.9,-2.595,-2.86,"{42, 19, 21, 47}",6,1,69.315,92.94,39.876,149.749,260.783,657.101,0.397,5.012,9.388,7.304,7.513,65.844,323.689,4,-10.38,-11.6,69.315,393.813,302.007,870.788,16,6,1,388.554,1516.795,-2.595,-2.9,17.329,98.453,75.502,217.697,4,1.5,0.25,97.138,379.199,0,39.876,34.063,149.749,111.734,440.416,False,gpr40_partial_agonist,GPR40,0.103,19
19,4,-2.9,-2.595,-2.9,"{42, 19, 21, 47}",0,0,0,84.062,74.422,157.444,260.783,657.101,0.397,4.887,5.63,5.177,5.012,104.293,367.615,4,-10.38,-11.6,69.315,393.813,302.007,870.788,16,6,1,388.554,1516.795,-2.595,-2.9,17.329,98.453,75.502,217.697,4,1.5,0.25,97.138,379.199,0,39.876,34.063,149.749,111.734,440.416,False,gpr40_partial_agonist,GPR40,0.07,20
2,3,-4.13,-3.42,-4.13,"{2, 3, 54}",6,1,44.75,48.628,25.036,199.51,197.612,662.879,0.298,7.134,8.002,7.568,8.002,46.523,360.498,3,-10.26,-12.39,46.629,203.462,173.948,818.363,10,14,6,190.922,1221.115,-3.42,-4.13,15.543,67.821,57.983,272.788,3.333,4.667,2,63.641,407.038,0,5.167,0,197.433,111.577,511.77,False,gpr40_partial_agonist,GPR40,0.042,21
3,5,-3.5,-2.602,-3.5,"{65, 35, 3, 51, 55}",1,0,41.552,53.777,91.4,247.032,360.835,920.005,0.392,4.932,10.703,7.54,8.628,103.465,391.512,5,-13.01,-17.5,95.81,427.599,340.712,1345.332,24,16,7,420.499,2136.176,-2.602,-3.5,19.162,85.52,68.142,269.066,4.8,3.2,1.4,84.1,427.235,0,2.605,52.307,162.734,113.097,471.13,False,gpr40_full_agonist,GPR40,0.016,22
5,7,-3.32,-2.849,-3.32,"{5, 8, 10, 44, 50, 52, 25}",1,0,34.838,103.722,70.527,129.847,621.457,1392.307,0.446,6.436,11.261,9.002,9.818,99.823,264.168,7,-19.94,-23.24,176.861,707.439,542.619,1654.801,35,10,0,671.732,2499.581,-2.849,-3.32,25.266,101.063,77.517,236.4,5,1.429,0,95.962,357.083,0,50.053,0,60.982,112.239,523.046,False,gpr40_full_agonist,GPR40,-0.016,23
26,7,-3.51,-2.687,-2.76,"{32, 6, 39, 40, 11, 57, 26}",3,3,30.938,106.036,63.334,112.371,736.831,1569.789,0.469,9.084,11.776,9.743,9.418,69.76,280.746,7,-18.81,-23.52,162.45,816.917,477.203,1743.774,34,7,3,652.154,2814.668,-2.687,-3.36,23.207,116.702,68.172,249.111,4.857,1,0.429,93.165,402.095,0,2.158,0,51.937,113.097,522.711,False,gpr40_partial_agonist,GPR40,-0.034,24
8,3,-3.32,-3.18,-3.22,"{8, 20, 5}",0,0,0,44.17,50.053,60.982,250.541,729.855,0.343,11.072,11.261,11.167,11.261,107.433,202.094,3,-9.54,-9.86,34.838,250.542,220.211,427.101,15,1,0,318.778,849.244,-3.18,-3.287,11.613,83.514,73.404,142.367,5,0.333,0,106.259,283.081,0,50.053,44.17,60.982,111.522,382.982,False,gpr40_full_agonist,GPR40,-0.047,25
12,3,-3.14,-2.95,-3.14,"{29, 12, 13}",0,0,0,39.762,52.019,68.359,283.345,729.855,0.388,10.535,11.555,11.045,11.555,107.622,226.595,3,-8.85,-10.31,2.815,283.345,209.639,502.781,14,1,0,309.986,906.266,-2.95,-3.437,0.938,94.448,69.88,167.594,4.667,0.333,0,103.329,302.089,0,42.083,39.762,68.359,113.097,386.497,True,gpr40_partial_agonist,GPR40,-0.1,26
19,3,-3.22,-3.137,-3.07,"{19, 13, 7}",0,0,0,106.85,64.981,128.661,200.44,729.855,0.275,9.082,10.648,9.865,10.648,98.804,285.015,3,-9.41,-9.58,0,200.44,311.879,475.612,13,0,0,286.013,867.444,-3.137,-3.193,0,66.813,103.96,158.537,4.333,0,0,95.338,289.148,0,56.599,86.826,128.661,98.804,301.047,False,gpr40_full_agonist,GPR40,-0.104,27
13,5,-3.12,-2.93,-3.12,"{33, 13, 19, 27, 29}",0,0,0,86.826,56.599,135.638,468.227,1216.425,0.385,9.082,9.572,9.335,9.498,95.099,301.047,5,-14.65,-15.8,27.396,468.226,495.4,866.593,22,2,2,499.846,1530.293,-2.93,-3.16,5.479,93.645,99.08,173.319,4.4,0.4,0.4,99.969,306.059,0,56.599,72.266,128.661,106.521,331.168,False,gpr40_full_agonist,GPR40,-0.124,28
25,6,-3.32,-2.825,-2.9,"{5, 41, 10, 44, 50, 25}",1,0,7.436,79.72,82.435,188.973,508.063,1175.214,0.432,6.436,11.398,8.314,7.752,89.271,323.824,6,-16.95,-19.5,176.861,583.243,465.17,1553.413,33,10,0,547.193,2274.009,-2.825,-3.25,29.477,97.207,77.528,258.902,5.5,1.667,0,91.199,379.002,0,70.527,0,129.847,112.239,523.046,False,gpr40_full_agonist,GPR40,-0.167,29
34,2,-2.71,-2.62,-2.53,"{34, 28}",0,0,0,157.124,63.714,176.559,146.85,401.061,0.366,5.75,5.75,5.75,5.75,105.831,236.953,2,-5.24,-5.89,0,183.899,260.163,391.69,7,0,0,214.135,543.123,-2.62,-2.945,0,91.95,130.082,195.845,3.5,0,0,107.067,271.562,0,63.714,103.039,176.559,108.304,306.17,False,gpr40_partial_agonist,GPR40,-0.173,30
64,4,-3.21,-2.485,-2.05,"{56, 9, 64, 53}",3,0,40.89,30.534,81.114,362.54,231.877,786.485,0.295,4.141,11.258,7.968,8.506,85.527,497.471,4,-9.94,-12.24,118.434,250.631,202.502,1195.602,19,10,2,329.584,1766.452,-2.485,-3.06,29.609,62.658,50.626,298.9,4.75,2.5,0.5,82.396,441.613,0,18.078,30.534,215.461,108.575,497.471,False,gpr40_full_agonist,GPR40,-0.175,31
54,5,-2.61,-2.328,-2.33,"{66, 41, 53, 54, 56}",6,0,96.763,71.579,89.914,264.371,394.169,941.965,0.418,5.029,11.338,7.349,7.223,62.355,399.111,5,-11.64,-13.98,141.594,450.377,309.743,1533.426,28,11,2,433.534,2149.868,-2.328,-2.796,28.319,90.075,61.949,306.685,5.6,2.2,0.4,86.707,429.974,0,18.078,40.638,254.733,113.008,477.991,False,gpr40_full_agonist,GPR40,-0.196,32
22,3,-2.96,-2.73,-2.83,"{16, 38, 22}",0,0,0,66.46,50.915,131.574,234.755,729.855,0.322,8.869,11.532,10.201,11.532,98.712,286.974,3,-8.19,-9.03,123.795,234.755,307.458,638.396,11,6,0,256.626,1005.554,-2.73,-3.01,41.265,78.252,102.486,212.799,3.667,2,0,85.542,335.185,0,46.098,66.46,131.574,98.712,378.247,False,gpr40_partial_agonist,GPR40,-0.232,33
32,3,-2.79,-2.4,-2.79,"{32, 62, 55}",0,0,0,105.322,77.004,223.725,251.308,729.855,0.344,9.192,11.926,10.559,11.926,112.231,332.825,3,-7.2,-9.24,43.352,251.308,278.751,724.762,13,12,7,254.114,1166.078,-2.4,-3.08,14.451,83.769,92.917,241.587,4.333,4,2.333,84.705,388.693,0,2.605,82.657,162.734,113.097,421.402,False,gpr40_full_agonist,GPR40,-0.252,34
4,7,-3.32,-2.816,-3.32,"{34, 4, 12, 17, 18, 59, 60}",0,0,0,110.96,120.528,197.525,693.855,1568.588,0.442,7.609,11.86,9.638,9.669,106.138,322.212,7,-19.71,-23.24,46.321,791.9,742.079,1538.16,38,7,3,693.181,2300.634,-2.816,-3.32,6.617,113.129,106.011,219.737,5.429,1,0.429,99.026,328.662,0,1.136,85.065,64.436,112.63,393.284,False,gpr40_full_agonist,GPR40,-0.297,35
42,4,-2.9,-2.595,-2.34,"{42, 19, 21, 47}",0,0,0,34.063,128.697,258.007,260.783,657.101,0.397,4.887,9.388,7.367,7.826,111.734,440.416,4,-10.38,-11.6,69.315,393.813,302.007,870.788,16,6,1,388.554,1516.795,-2.595,-2.9,17.329,98.453,75.502,217.697,4,1.5,0.25,97.138,379.199,0,39.876,34.063,149.749,111.734,440.416,False,gpr40_partial_agonist,GPR40,-0.311,36
10,6,-3.18,-2.687,-3.18,"{35, 36, 10, 14, 50, 28}",2,0,62.896,77.661,102.702,286.283,505.153,1225.769,0.412,4.63,11.347,9.299,9.901,80.472,451.032,6,-16.12,-19.08,96.436,523.375,533.146,1351.294,25,8,1,542.204,2159.472,-2.687,-3.18,16.073,87.229,88.858,225.216,4.167,1.333,0.167,90.367,359.912,0,1.384,68.187,174.423,112.777,451.032,False,gpr40_partial_agonist,GPR40,-0.365,37
40,5,-3.36,-2.842,-2.36,"{7, 40, 17, 23, 26}",1,0,40.337,108.651,113.602,170.261,525.775,1210.723,0.434,8.602,10.736,9.584,9.58,90.151,301.74,5,-14.21,-16.39,71.275,531.476,460.381,900.133,25,4,3,482.372,1540.798,-2.842,-3.278,14.255,106.295,92.076,180.027,5,0.8,0.6,96.474,308.16,0,55.132,68.519,112.371,113.09,354.638,False,gpr40_partial_agonist,GPR40,-0.387,38
50,5,-3.32,-2.714,-2.42,"{5, 44, 50, 52, 25}",3,0,29.275,66.357,74.341,322.064,450.246,948.878,0.475,4.962,11.302,7.77,7.752,87.155,460.89,5,-13.57,-16.6,176.861,510.498,369.437,1326.856,28,10,0,452.06,1952.47,-2.714,-3.32,35.372,102.1,73.887,265.371,5.6,2,0,90.412,390.494,0,70.527,0,129.847,107.974,523.046,False,gpr40_full_agonist,GPR40,-0.421,39
41,6,-2.9,-2.51,-2.61,"{66, 41, 54, 56, 25, 26}",0,0,0,86.359,74.354,254.733,584.776,1220.117,0.479,5.029,10.713,8.324,8.566,90.868,357.064,6,-15.06,-17.24,104.199,643.053,480.646,1692.281,34,7,0,576.546,2374.748,-2.51,-2.873,17.367,107.175,80.108,282.047,5.667,1.167,0,96.091,395.791,0,74.354,40.638,188.973,113.008,477.991,False,gpr40_full_agonist,GPR40,-0.422,40
47,4,-2.9,-2.595,-2.28,"{42, 19, 21, 47}",0,0,0,90.942,150.818,305.588,260.783,657.101,0.397,5.63,7.826,6.99,7.513,106.683,385.075,4,-10.38,-11.6,69.315,393.813,302.007,870.788,16,6,1,388.554,1516.795,-2.595,-2.9,17.329,98.453,75.502,217.697,4,1.5,0.25,97.138,379.199,0,39.876,34.063,149.749,111.734,440.416,False,gpr40_partial_agonist,GPR40,-0.439,41
4,4,-3.62,-2.77,-3.62,"{33, 4, 52, 29}",1,0,10.713,46.254,106.403,225.053,395.217,851.577,0.464,5.871,9.594,7.581,7.278,92.889,370.521,4,-11.08,-15.3,13.528,422.844,292.618,1059.232,18,2,0,399.374,1514.015,-2.77,-3.825,3.382,105.711,73.154,264.808,4.5,0.5,0,99.843,378.504,0,42.083,46.254,142.647,113.095,508.595,False,gpr40_partial_agonist,GPR40,-0.445,42
56,6,-2.61,-2.282,-2.31,"{64, 66, 41, 53, 54, 56}",0,0,0,40.638,103.938,319.98,457.156,1055.346,0.433,5.807,11.258,8.933,9.591,108.575,465.774,6,-13.69,-17.19,182.484,531.491,340.277,1895.966,32,14,2,519.061,2647.339,-2.282,-2.865,30.414,88.582,56.713,315.994,5.333,2.333,0.333,86.51,441.223,0,18.078,30.534,254.733,113.008,497.471,False,gpr40_full_agonist,GPR40,-0.459,43
65,4,-3.5,-2.58,-2.04,"{65, 3, 55, 47}",0,0,0,85.509,105.57,367.712,322.466,887.342,0.363,8.628,9.747,9.224,9.297,108.77,447.98,4,-10.32,-12.95,84.904,323.29,361.558,1045.053,17,13,7,337.095,1586.052,-2.58,-3.237,21.226,80.822,90.389,261.263,4.25,3.25,1.75,84.274,396.513,0,2.605,53.777,162.734,108.77,447.98,False,gpr40_full_agonist,GPR40,-0.473,44
7,5,-3.24,-3.082,-3.22,"{33, 6, 7, 15, 19}",0,0,0,118.203,78.86,211.313,464.917,1205.209,0.386,8.405,10.648,9.779,10.203,92.11,281.382,5,-15.41,-16.14,0,467.485,549.961,1037.23,18,0,0,503.778,1655.797,-3.082,-3.228,0,93.497,109.992,207.446,3.6,0,0,100.756,331.159,0,64.981,72.266,128.661,108.519,387.967,False,gpr40_full_agonist,GPR40,-0.502,45
38,3,-2.83,-2.443,-2.4,"{54, 38, 22}",5,0,101.407,124.387,46.098,275.91,270.272,729.855,0.37,8.869,10.431,9.65,10.431,59.613,378.247,3,-7.33,-9.92,101.407,270.272,190.847,828.904,9,5,0,269.902,1176.991,-2.443,-3.307,33.802,90.091,63.616,276.301,3,1.667,0,89.967,392.33,0,46.098,0,131.574,111.577,511.77,False,gpr40_partial_agonist,GPR40,-0.52,46
21,5,-3,-2.624,-3,"{45, 46, 21, 58, 28}",0,0,0,94.406,77.948,203.214,490.6,1039.268,0.472,6.906,8.882,7.613,7.345,99.735,298.195,5,-13.12,-15,59.52,539.174,557.434,1233.914,21,2,0,502.695,1712.933,-2.624,-3,11.904,107.835,111.487,246.783,4.2,0.4,0,100.539,342.587,0,77.948,82.4,203.214,110.985,409.64,False,gpr40_full_agonist,GPR40,-0.524,47
30,3,-2.62,-2.327,-2.62,"{50, 53, 30}",0,0,0,68.038,85.449,300.459,232.355,729.855,0.318,10.063,11.171,10.617,11.171,102.997,417.402,3,-6.98,-8.54,0,232.355,235.673,721.72,11,0,0,301.716,1145.002,-2.327,-2.847,0,77.452,78.558,240.573,3.667,0,0,100.572,381.667,0,3.409,68.038,174.423,112.23,417.402,False,gpr40_partial_agonist,GPR40,-0.526,48
33,5,-3.22,-2.806,-2.77,"{33, 7, 13, 29, 62}",0,0,0,72.266,103.848,171.933,544.578,1205.209,0.452,8.405,11.213,9.631,9.572,106.521,324.9,5,-14.03,-15.65,0,547.147,508.43,1098.304,22,0,0,511.852,1616.894,-2.806,-3.13,0,109.429,101.686,219.661,4.4,0,0,102.37,323.379,0,56.599,72.266,135.638,113.097,421.402,False,gpr40_full_agonist,GPR40,-0.567,49
45,5,-3,-2.53,-2.5,"{45, 60, 21, 59, 28}",0,0,0,138.144,113.638,203.425,505.52,1042.362,0.485,6.92,8.882,7.638,7.444,105.632,283.731,5,-12.65,-15.64,59.52,579.497,596.044,1162.23,26,2,0,501.041,1644.114,-2.53,-3.128,11.904,115.899,119.209,232.446,5.2,0.4,0,100.208,328.823,0,77.948,85.065,203.214,107.22,368.418,False,gpr40_full_agonist,GPR40,-0.583,50
42,3,-2.67,-2.617,-2.6,"{42, 43, 38}",2,2,29.921,82.739,44.536,236.514,287.134,635.871,0.452,5.417,10.528,7.972,10.528,85.734,410.087,3,-7.85,-8.43,29.921,323.835,205.964,922.727,10,2,2,305.687,1298.216,-2.617,-2.81,9.974,107.945,68.655,307.576,3.333,0.667,0.667,101.896,432.739,0,44.536,47.138,236.514,111.487,466.228,False,gpr40_full_agonist,GPR40,-0.601,51
9,4,-3.24,-2.702,-3.24,"{16, 9, 43, 44}",0,0,0,75.801,101.535,157.038,478.529,858.921,0.557,6.145,9.055,7.858,8.374,95.699,213.328,4,-10.81,-14.91,22.388,530.117,440.846,920.818,21,1,0,416.922,1222.719,-2.702,-3.728,5.597,132.529,110.212,230.204,5.25,0.25,0,104.23,305.68,0,101.535,75.801,157.038,113.035,359.255,False,gpr40_partial_agonist,GPR40,-0.61,52
36,5,-3,-2.59,-2.75,"{36, 20, 57, 30, 63}",0,0,0,80.456,134.672,260.075,484.145,1068.314,0.453,4.109,11.71,8.757,10.984,108.497,426.698,5,-12.95,-15.64,112.818,577.718,431.104,1298.761,24,6,0,483.721,2058.194,-2.59,-3.128,22.564,115.544,86.221,259.752,4.8,1.2,0,96.744,411.639,0,0.828,70.926,72.553,111.522,450.307,False,gpr40_full_agonist,GPR40,-0.613,53
7,6,-3.36,-2.688,-3.36,"{7, 40, 11, 17, 49, 55}",0,0,0,71.157,55.132,127.032,808.728,1445.877,0.559,8.728,10.736,9.833,10.122,97.581,265.906,6,-16.13,-20.16,40.337,817,521.647,1442.026,26,1,0,632.862,2180.088,-2.688,-3.36,6.723,136.167,86.941,240.338,4.333,0.167,0,105.477,363.348,0,55.132,54.993,127.032,113.097,431.244,False,gpr40_partial_agonist,GPR40,-0.613,54
43,3,-3.09,-2.757,-2.58,"{18, 43, 42}",0,0,0,47.138,123.78,363.772,207.433,622.943,0.333,5.417,8.333,6.875,8.333,111.487,466.228,3,-8.27,-9.08,74.516,244.134,235.097,797.201,11,4,2,285.793,1183.054,-2.757,-3.027,24.839,81.378,78.366,265.734,3.667,1.333,0.667,95.264,394.351,0,44.536,47.138,196.915,111.487,466.228,False,gpr40_full_agonist,GPR40,-0.637,55
29,3,-3.12,-2.91,-2.84,"{33, 29, 13}",0,0,0,140.363,136.141,241.117,296.588,729.855,0.406,9.334,9.498,9.416,9.498,105.025,288.163,3,-8.73,-9.46,0,296.588,299.455,548.688,13,0,0,306.645,914.11,-2.91,-3.153,0,98.863,99.818,182.896,4.333,0,0,102.215,304.703,0,56.599,72.266,135.638,106.521,324.9,False,gpr40_full_agonist,GPR40,-0.676,56
28,5,-3.18,-2.74,-2.71,"{34, 10, 43, 14, 28}",0,0,0,103.039,120.185,215.131,515.125,1108.074,0.465,5.75,10,8.28,9.357,108.304,306.17,5,-13.7,-17.09,62.896,569.022,545.512,1179.306,23,2,0,520.419,1702.322,-2.74,-3.418,12.579,113.804,109.102,235.861,4.6,0.4,0,104.084,340.464,0,63.714,77.265,176.559,113.035,451.032,False,gpr40_partial_agonist,GPR40,-0.683,57
35,5,-3.5,-2.786,-2.75,"{35, 3, 46, 55, 28}",0,0,0,52.307,186.716,379.47,424.269,1019.837,0.416,4.932,10.398,8.324,9.728,113.097,471.13,5,-13.93,-16.5,144.424,489.06,431.225,1317.215,23,15,7,431.691,2010.058,-2.786,-3.3,28.885,97.812,86.245,263.443,4.6,3,1.4,86.338,402.012,0,2.605,52.307,162.734,113.097,471.13,False,gpr40_full_agonist,GPR40,-0.694,58
44,5,-3.32,-2.714,-2.55,"{5, 44, 50, 52, 25}",5,0,105.312,0,134.698,390.833,450.246,948.878,0.475,4.962,11.398,8.315,9.013,67.837,523.046,5,-13.57,-16.6,176.861,510.498,369.437,1326.856,28,10,0,452.06,1952.47,-2.714,-3.32,35.372,102.1,73.887,265.371,5.6,2,0,90.412,390.494,0,70.527,0,129.847,107.974,523.046,False,gpr40_full_agonist,GPR40,-0.697,59
52,4,-4.03,-3.135,-2.2,"{3, 4, 29, 52}",0,0,0,47.214,157.73,440.834,283.756,799.943,0.355,7.278,9.413,8.507,8.83,113.095,508.595,4,-12.54,-15.81,15.407,311.383,298.275,1005.967,18,10,5,328.073,1521.137,-3.135,-3.953,3.852,77.846,74.569,251.492,4.5,2.5,1.25,82.018,380.284,0,5.167,46.254,142.647,113.095,508.595,False,gpr40_partial_agonist,GPR40,-0.714,60
